Bill to,TECH PROFUSE PRIVATE LIMITED
Invoice number,4444723585
Invoice date,31 Aug 2022
Due Date,30 Oct 2022
Billing ID,9907-5574-3959
Currency,INR
Invoice amount,"2,577,631.94"

Account,techprofuse.com
Domain name,Subscription,Description,Order name,Start date,End date,Quantity,PO number,Amount
northstoneprojects.com,Google Workspace Business Starter,Usage,3820390192-09,1 Aug,31 Aug,2,,199.92
norwoodindia.com,Google Workspace Business Starter,Usage,3461148271-02,1 Aug,31 Aug,8,,799.68
notmeat.in,Google Workspace Business Starter,Commitment,3556593888-03,1 Aug,31 Aug,1,,99.96
nptihptc.com,Google Workspace Business Standard,Usage,3986741293-02,1 Aug,31 Aug,1,20211255,537.60
nriwellbeing.com,Google Workspace Business Starter,Usage,3832968961-02,1 Aug,31 Aug,5,20220942,499.80
nsgcrew.org,Google Workspace Business Starter,Usage,3849998686-06,1 Aug,31 Aug,1,20220970,99.96
nuagesync.com,Google Workspace Business Starter,Commitment,3321035230-07,1 Aug,31 Aug,13,20211182,"1,299.48"
nufab.co.in,Google Workspace Business Starter,Commitment,3112944534-11,1 Aug,31 Aug,9,20220741,899.64
nufab.co.in,Google Workspace Business Starter,Commitment increase,3112944534-12,10 Aug,31 Aug,1,20221315,70.94
nutritiousvitality.in,Google Workspace Business Starter,Commitment,3308774194-07,1 Aug,31 Aug,1,20210935,99.96
nyrasoft.com,Google Workspace Business Starter,Usage,3746161687-07,1 Aug,31 Aug,3,20220798,299.88
o2spa.org,Google Workspace Business Starter,Usage,2724577968-02,1 Aug,1 Aug,116,2020078,628.65
o2spa.org,Google Workspace Business Starter,Usage,2724577968-02,2 Aug,6 Aug,115,2020078,"3,116.13"
o2spa.org,Google Workspace Business Starter,Usage,2724577968-02,7 Aug,8 Aug,116,2020078,"1,257.29"
occals.com,Google Workspace Business Starter,Usage,4085792108-06,18 Aug,22 Aug,5,20221202,80.61
occals.com,Google Workspace Business Starter,Usage,4085792108-06,23 Aug,31 Aug,6,20221202,174.13
octuple.in,Google Workspace Business Starter,Usage,4042568024-02,1 Aug,31 Aug,1,20221153,99.96
odishabc.com,Google Workspace Business Starter,Usage,3598102812-02,1 Aug,31 Aug,6,20220487,599.76
odishaford.com,Google Workspace Business Starter,Usage,4074605833-03,13 Aug,31 Aug,12,20221188,735.19
ofspl.com,Google Workspace Business Starter,Usage,3761888635-06,1 Aug,4 Aug,6,20220830,77.39
ofspl.com,Google Workspace Business Starter,Usage,3761888635-06,5 Aug,31 Aug,7,20220830,609.43
ogsline.com,Google Workspace Business Starter,Commitment,3314784315-14,1 Aug,31 Aug,15,20210970,"1,499.40"
ogsline.com,Google Workspace Business Starter,Commitment increase,3314784315-15,25 Aug,31 Aug,1,232561,22.57
ohmygod.co.in,Google Workspace Business Starter,Commitment,3004406847-11,1 Aug,2 Aug,4,20220956,25.79
ohmygod.co.in,Google Workspace Business Starter,Commitment decrease,3004406847-14,3 Aug,3 Aug,1,20210147,0.00
ojuspartners.com,Google Workspace Business Starter,Usage,3382535507-02,1 Aug,31 Aug,4,,399.84
okiedigitech.com,Google Workspace Business Starter,Commitment,3347652506-19,1 Aug,31 Aug,17,20220436,"1,699.32"
okiegamez.com,Google Workspace Business Starter,Commitment,3347033110-08,1 Aug,31 Aug,2,,199.92
oliveridleymedia.in,Google Workspace Business Starter,Commitment,3431842571-05,1 Aug,31 Aug,1,,99.96
oliverindcorp.com,Google Workspace Business Starter,Commitment,3432019341-06,1 Aug,31 Aug,7,,699.72
omelectricals.org,Google Workspace Business Starter,Commitment,3335398812-07,1 Aug,31 Aug,3,,299.88
omsaiinteriors.com,Google Workspace Business Starter,Usage,3663086447-02,1 Aug,31 Aug,2,20220626,199.92
omsreegroup.com,Google Workspace Business Starter,Usage,3635549948-06,1 Aug,31 Aug,4,20220571,399.84
omstructuressolution.com,Google Workspace Business Starter,Usage,3804578488-02,1 Aug,31 Aug,1,20220898,99.96
omxsuspension.com,Google Workspace Business Starter,Commitment,3572667333-02,1 Aug,31 Aug,2,http://meet.google.com/mep-qhqo-ckn,199.92
onedecorstudio.com,Google Workspace Business Starter,Commitment,3438071619-07,1 Aug,31 Aug,3,20220012,299.88
onepointsix.tech,Google Workspace Business Starter,Usage,3446891988-02,1 Aug,3 Aug,9,20220053,87.06
onepointsix.tech,Google Workspace Business Starter,Usage,3446891988-02,4 Aug,21 Aug,8,20220053,464.33
onepointsix.tech,Google Workspace Business Starter,Usage,3446891988-02,22 Aug,31 Aug,9,20220053,290.21
oneprimecommerce.in,Google Workspace Business Starter,Commitment,3453010590-07,1 Aug,31 Aug,10,,999.60
onestart.in,Google Workspace Business Starter,Commitment,3539845956-07,1 Aug,31 Aug,5,20220327,499.80
onezeropayyanur.com,Google Workspace Business Plus,Usage,2354464575-09,1 Aug,31 Aug,1,2021026,"1,008.00"
onlinepgb.com,Google Workspace Business Starter,Usage,3946681988-06,1 Aug,31 Aug,1,20221087,99.96
onwardworkspaces.com,Google Workspace Business Starter,Usage,3937985454-02,1 Aug,31 Aug,4,,399.84
oogway.org,Google Workspace Business Starter,Commitment,3294922048-07,1 Aug,31 Aug,5,20210901,499.80
oorwin.us,Google Workspace Business Starter,Usage,2962784770-06,1 Aug,7 Aug,1,,22.57
oorwin.us,Google Workspace Business Starter,Usage,2962784770-06,8 Aug,8 Aug,2,,0.00
opalcomputers.in,Google Workspace Business Starter,Usage,3649865568-06,1 Aug,31 Aug,2,20220606,199.92
opesbay.com,Google Workspace Business Starter,Usage,3180475596-13,1 Aug,2 Aug,5,20210602,32.25
opesbay.com,Google Workspace Business Starter,Usage,3180475596-15,3 Aug,31 Aug,5,20210602,467.55
opticoat.in,Google Workspace Business Starter,Commitment,3172049833-02,1 Aug,31 Aug,4,,399.84
optimumcapital.in,Google Workspace Business Starter,Commitment,3052598570-03,1 Aug,31 Aug,1,20210311,99.96
orahoverseas.com,Google Workspace Business Starter,Usage,3771148226-02,1 Aug,31 Aug,3,,299.88
orbitexhibitions.com,Google Workspace Business Starter,Usage,3432039480-04,1 Aug,31 Aug,9,,899.64
orientroadcarriers.com,Google Workspace Business Starter,Commitment,2947068378-06,1 Aug,1 Aug,1,2021992,3.22
orientroadcarriers.com,Google Workspace Business Starter,Commitment decrease,2947068378-09,2 Aug,2 Aug,1,2021992,0.00
origamiengineering.in,Google Workspace Business Starter,Commitment,3012247013-09,1 Aug,26 Aug,4,20220037,335.35
origamiengineering.in,Google Workspace Business Starter,Commitment decrease,3012247013-10,27 Aug,27 Aug,1,20210189,0.00
orioninc.net.in,Google Workspace Business Starter,Usage,3080764009-02,1 Aug,23 Aug,1,,74.17
orioninc.net.in,Google Workspace Business Starter,Usage,3080764009-02,24 Aug,24 Aug,2,,0.00
ornerstudio.com,Google Workspace Business Starter,Usage,3465917736-02,1 Aug,31 Aug,1,,99.96
ortsun.com,Google Workspace Business Starter,Commitment,3417822275-07,1 Aug,31 Aug,2,20211291,199.92
oscarmarineservices.com,Google Workspace Business Starter,Commitment,3479588523-03,1 Aug,31 Aug,1,,99.96
osool.cloud,Google Workspace Business Starter,Usage,3372348269-06,1 Aug,31 Aug,1,20211148,99.96
ospreyshipping.co,Google Workspace Business Starter,Usage,3596248776-02,1 Aug,31 Aug,15,,"1,499.40"
otifas.com,Google Workspace Business Starter,Commitment,3291781393-04,1 Aug,31 Aug,2,20220280,199.92
ottotractions.com,Google Workspace Business Standard,Usage,2213763108-04,1 Aug,31 Aug,1,2020099,537.60
ourstore.in,Google Workspace Business Starter,Commitment,3073357361-06,1 Aug,18 Aug,5,20220884,290.21
outdoorconnect.in,Google Workspace Business Starter,Usage,3739413882-06,1 Aug,31 Aug,7,20220791,699.72
overpowered-gaming.com,Google Workspace Business Starter,Usage,3537752697-06,1 Aug,31 Aug,1,,99.96
ozonegrups.com,Google Workspace Business Starter,Commitment,3120850898-06,1 Aug,31 Aug,3,20210499,299.88
paavaninfo.com,Google Workspace Business Starter,Commitment,3509997508-04,1 Aug,31 Aug,1,,99.96
pacecservices.com,Google Workspace Business Starter,Commitment,3559287568-04,1 Aug,31 Aug,3,20220377,299.88
paceksa.com,Google Workspace Business Starter,Usage,3170953683-10,1 Aug,31 Aug,3,20210599,299.88
pacifictrade.in,Google Workspace Business Starter,Commitment,3240682692-07,1 Aug,31 Aug,1,20210787,99.96
packmate.in,Google Workspace Business Starter,Usage,4038434212-02,1 Aug,31 Aug,4,20221148,399.84
paisalelo.com,Google Workspace Business Starter,Commitment,3185270723-05,1 Aug,31 Aug,1,,99.96
panaceaspineorthosleep.com,Google Workspace Business Starter,Usage,3668008544-06,1 Aug,31 Aug,1,20220645,99.96
panchganiproperties.in,Google Workspace Business Starter,Usage,4046269893-06,7 Aug,31 Aug,3,20221159,241.83
pandorarndlabs.com,Google Workspace Business Starter,Commitment,2313236189-12,1 Aug,31 Aug,143,20211108,"16,816.80"
paradisestilestudio.com,Google Workspace Business Starter,Commitment,2966063762-06,1 Aug,7 Aug,5,20210035,112.86
parandcompany.co.in,Google Workspace Business Starter,Usage,3816999120-08,1 Aug,31 Aug,2,20220918,199.92
parikshram.com,Google Workspace Business Standard,Usage,2540477826-03,1 Aug,31 Aug,2,2021172,"1,075.20"
parivarhospital.com,Google Workspace Business Starter,Usage,4123353610-02,1 Aug,31 Aug,10,2021851,999.60
pariworld.co,Google Workspace Business Starter,Usage,3817447378-06,1 Aug,31 Aug,1,20220923,99.96
parthibanonlineclass.com,Google Workspace Business Plus,Usage,2998102608-08,1 Aug,31 Aug,1,20210130,"1,008.00"
parthsteel.com,Google Workspace Business Starter,Usage,3722360066-03,1 Aug,31 Aug,8,20220749,799.68
pash.pro,Google Workspace Business Starter,Commitment,3131407539-08,1 Aug,31 Aug,3,20210980,299.88
passifloraindia.com,Google Workspace Business Starter,Usage,3734857930-08,1 Aug,31 Aug,5,20220771,499.80
patsoncontrols.com,Google Workspace Business Starter,Commitment,3443782204-03,1 Aug,31 Aug,4,20220042,399.84
pavanasutha.co.in,Google Workspace Business Starter,Usage,3913997143-02,1 Aug,31 Aug,1,,99.96
payroute.in,Google Workspace Business Starter,Commitment,3288632339-04,1 Aug,31 Aug,2,,199.92
pcts.net.in,Google Workspace Business Starter,Usage,2639055882-02,1 Aug,6 Aug,26,2021273,845.42
pcts.net.in,Google Workspace Business Starter,Usage,2639055882-02,3 Aug,3 Aug,25,2021273,0.00
pcts.net.in,Google Workspace Business Starter,Usage,2639055882-02,7 Aug,7 Aug,27,2021273,0.00
pdbcocs.com,Google Workspace Business Starter,Commitment,3234169468-08,1 Aug,31 Aug,2,20220092,199.92
peacockstudio.in,Google Workspace Business Starter,Commitment,3231885565-07,1 Aug,31 Aug,1,20210760,99.96
peddledigitals.com,Google Workspace Business Starter,Commitment,2943089001-02,1 Aug,31 Aug,50,2021969,"7,560.00"
pegaseo.com,Google Workspace Business Starter,Commitment,3283994629-02,1 Aug,31 Aug,2,20210869,199.92
pehyd.in,Google Workspace Business Starter,Commitment,2983305947-06,1 Aug,14 Aug,2,20210094,90.29
pehyd.in,Google Workspace Business Starter,Commitment decrease,2983305947-09,15 Aug,15 Aug,1,20210094,0.00
penfountain.in,Google Workspace Business Starter,Commitment,3457938852-04,1 Aug,31 Aug,1,,99.96
peoplesuniversity.edu.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3048386042-03,1 Aug,31 Aug,1,20210295,120.00
perceptionmentorz.com,Google Workspace Business Starter,Usage,3259010252-10,1 Aug,31 Aug,9,,899.64
perfectconnector.com,Google Workspace Business Starter,Commitment,3174896585-02,1 Aug,31 Aug,4,,399.84
perfectdata.in,Google Workspace Business Starter,Usage,2848075104-06,1 Aug,8 Aug,1,2021675,43.35
perfectdata.in,Google Workspace Business Starter,Usage,2848075104-06,9 Aug,9 Aug,2,2021675,10.84
perfectdata.in,Google Workspace Business Starter,Usage,2848075104-06,10 Aug,31 Aug,1,2021675,119.23
perfectgenset.com,Google Workspace Business Starter,Usage,3120178933-06,1 Aug,30 Aug,173,,"26,809.55"
perfectgenset.com,Google Workspace Business Starter,Usage,3120178933-08,31 Aug,31 Aug,173,,893.66
perfecthouseltd.com,Google Workspace Business Starter,Usage,3095747204-02,1 Aug,29 Aug,6,,561.06
perfecthouseltd.com,Google Workspace Business Starter,Usage,3095747204-02,30 Aug,30 Aug,7,,0.00
peruvallurgovthss.live,Google Workspace Business Plus,Usage,2987064072-08,1 Aug,31 Aug,1,,"1,008.00"
pesmaster.co.in,Google Workspace Business Standard,Usage,2512355173-06,1 Aug,31 Aug,2,2021150,"1,075.20"
petkonnect.com,Google Workspace Business Starter,Usage,3943368123-02,1 Aug,31 Aug,13,,"1,299.48"
pharmad.in,Google Workspace Business Starter,Commitment,3325805680-08,1 Aug,31 Aug,8,20220734,799.68
pharmavibrance.com,Google Workspace Business Starter,Commitment,3000847010-06,1 Aug,21 Aug,1,20210137,67.71
pharmavibrance.com,Google Workspace Business Starter,Commitment decrease,3000847010-09,22 Aug,22 Aug,1,20210137,0.00
phdboss.com,Google Workspace Business Starter,Usage,3127211100-02,1 Aug,31 Aug,2,20210495,199.92
phytosolindia.com,Google Workspace Business Starter,Commitment,3049071503-02,1 Aug,15 Aug,3,20210295,145.10
phytosolindia.com,Google Workspace Business Starter,Commitment increase,3049071503-05,12 Aug,15 Aug,7,20221330,90.29
pictorpublishing.com,Google Workspace Business Starter,Commitment,3429893096-05,1 Aug,31 Aug,3,20220048,299.88
pinkink.in,Google Workspace Business Starter,Commitment,3288354451-08,1 Aug,31 Aug,4,20210888,399.84
pitchourway.com,Google Workspace Business Starter,Commitment,3551653111-05,1 Aug,31 Aug,3,20220840,299.88
pjsoft.online,Google Workspace Business Starter,Usage,3661617359-04,1 Aug,5 Aug,31,20220624,620.53
pjsoft.online,Google Workspace Business Starter,Usage,3661617359-04,6 Aug,31 Aug,32,20220624,"3,367.59"
pkcindia.com,Google Workspace Business Starter,Usage,3848289765-02,1 Aug,31 Aug,50,20220965,"7,039.20"
plasticcontainers.co.in,Google Workspace Business Starter,Usage,3841860922-06,1 Aug,31 Aug,2,20220957,199.92
plasticcontainers.com,Google Workspace Business Starter,Usage,3835012820-08,1 Aug,31 Aug,2,20220944,199.92
plastimacindia.com,Google Workspace Business Starter,Commitment,3347906038-07,1 Aug,31 Aug,1,,99.96
pmedutrust.org,Google Workspace Business Starter,Usage,3571063544-04,1 Aug,31 Aug,1,,99.96
pncadvisor.com,Google Workspace Business Starter,Usage,3873063313-06,1 Aug,31 Aug,1,20220999,99.96
poetic.co.in,Google Workspace Business Starter,Commitment,3031223064-13,1 Aug,26 Aug,8,20220673,670.70
poetic.co.in,Google Workspace Business Starter,Commitment decrease,3031223064-14,27 Aug,27 Aug,1,20210259,0.00
policymine.com,Google Workspace Business Starter,Commitment,3200652246-13,1 Aug,31 Aug,51,20220472,"7,207.20"
policymine.com,Google Workspace Business Starter,Commitment increase,3200652246-14,17 Aug,31 Aug,3,20221360,243.87
policymine.com,Google Workspace Business Starter,Commitment increase,3200652246-15,24 Aug,31 Aug,1,201236,43.35
pollanfertilizer.com,Google Workspace Business Starter,Commitment,3368055016-04,1 Aug,31 Aug,1,,99.96
poorvihousing.com,Google Workspace Business Starter,Commitment,3518789216-03,1 Aug,31 Aug,15,,"1,499.40"
potentiaindustrialsolutions.com,Google Workspace Business Starter,Commitment,3428695258-03,1 Aug,31 Aug,1,20211319,99.96
powerelecticalsindia.com,Google Workspace Business Starter,Usage,4024127551-08,1 Aug,31 Aug,1,20221128,99.96
powerelectricalsindia.com,Google Workspace Business Starter,Usage,4060630602-02,1 Aug,31 Aug,3,20221174,299.88
powerfabsystem.in,Google Workspace Business Standard,Usage,3652207309-06,1 Aug,31 Aug,2,20220611,"1,075.20"
powerplex.in,Google Workspace Business Starter,Commitment,3039043582-06,1 Aug,14 Aug,2,20210272,90.29
powerplex.in,Google Workspace Business Starter,Commitment decrease,3039043582-09,15 Aug,15 Aug,1,202323,0.00
prabhatrajani.co.in,Google Workspace Business Plus,Usage,2393600081-06,1 Aug,31 Aug,1,2021067,"1,008.00"
prajwalrajitsolutions.in,Google Workspace Business Starter,Usage,3080904259-08,1 Aug,31 Aug,5,20210390,499.80
prakashint.com,Google Workspace Business Starter,Usage,4022824797-02,1 Aug,31 Aug,1,20221127,99.96
prakashkochar.com,Google Workspace Business Starter,Commitment,3817925587-02,1 Aug,31 Aug,50,20220921,"5,040.00"
pramodresorts.com,Google Workspace Business Starter,Usage,4059627795-02,1 Aug,31 Aug,40,20221170,"5,359.20"
prapti.be,Google Workspace Business Starter,Usage,3878752286-06,1 Aug,31 Aug,1,20221001,99.96
precicutlaser.com,Google Workspace Business Starter,Commitment,3367804077-06,1 Aug,31 Aug,20,20211134,"1,999.20"
precicutlaser.com,Google Drive storage 20 GB,Usage,3367804113-02,1 Aug,31 Aug,1,,172.00
precicutlaser.com,Google Drive storage 50 GB,Usage,3367804150-02,1 Aug,31 Aug,3,,972.00
precicutlaser.com,Google Workspace Business Standard,New commitment,4197760013-02,3 Aug,31 Aug,1,20221271,628.64
preciseconchem.in,Google Workspace Business Starter,Usage,3808452724-02,1 Aug,31 Aug,11,20220902,"1,099.56"
preciseconchem.in,Google Drive storage 50 GB,Usage,3856878739-02,1 Aug,31 Aug,1,,324.00
prestigesaudi.com,Google Workspace Business Starter,Usage,3722380917-06,1 Aug,31 Aug,3,20220750,299.88
prestigetradingco.in,Google Workspace Business Starter,Commitment,3526439374-06,1 Aug,31 Aug,1,20220257,99.96
prestigetradingco.in,Google Workspace Business Starter,Commitment increase,3526439374-07,23 Aug,31 Aug,1,202123,29.02
primeconnexar.com,Google Workspace Business Starter,Usage,3722698443-06,1 Aug,16 Aug,18,20220751,928.66
primeconnexar.com,Google Workspace Business Starter,Usage,3722698443-06,17 Aug,31 Aug,19,20220751,918.99
primecoreskills.com,Google Workspace Business Starter,Commitment,3006882260-06,1 Aug,23 Aug,2,20210155,148.33
primecoreskills.com,Google Workspace Business Starter,Commitment decrease,3006882260-09,24 Aug,24 Aug,1,20210155,0.00
primemicrons.com,Google Workspace Business Starter,Usage,3786317065-06,1 Aug,31 Aug,1,20220863,99.96
primotvlive.com,Google Workspace Business Starter,Usage,2732105567-03,1 Aug,7 Aug,1,2021387,37.93
primotvlive.com,Google Workspace Business Starter,Usage,2732105567-03,8 Aug,8 Aug,2,2021387,0.00
primus.education,Google Workspace Business Starter,Commitment,3308521290-07,1 Aug,31 Aug,12,20210952,"1,199.52"
princehr.com,Google Workspace Business Starter,Commitment,3258134948-07,1 Aug,31 Aug,20,20210826,"1,999.20"
printautomation.in,Google Workspace Business Starter,Commitment,3472696201-03,1 Aug,31 Aug,6,,599.76
prismaticinnovations.in,Google Workspace Business Starter,Usage,3702884719-02,1 Aug,31 Aug,2,20220697,199.92
prismoline.com,Google Workspace Business Starter,Commitment,3093168108-05,1 Aug,26 Aug,12,20220934,"1,006.05"
prithvidoors.com,Google Workspace Business Starter,Usage,4026689594-02,1 Aug,31 Aug,2,,199.92
prn.group,Google Workspace Business Starter,Usage,3278089606-02,1 Aug,31 Aug,8,,799.68
proactivetechsystem.com,Google Workspace Business Starter,Commitment,3307513289-02,1 Aug,31 Aug,1,20210956,99.96
proadmn.com,Google Workspace Business Starter,Usage,3794329158-06,1 Aug,31 Aug,1,20220876,99.96
procureverifiedcontacts.com,Google Workspace Business Starter,Commitment,3218505652-07,1 Aug,31 Aug,2,20210757,199.92
prodigyfoods.in,Google Workspace Business Starter,Usage,4291300448-02,18 Aug,31 Aug,10,20221364,451.43
productxventures.com,Google Workspace Business Starter,Commitment,3234586842-07,1 Aug,31 Aug,1,20210762,99.96
profitablecopywritersacademy.com,Google Workspace Business Standard,Usage,2937647513-06,1 Aug,31 Aug,1,2021950,537.60
profoundprocessors.com,Google Workspace Business Starter,Usage,3657671201-02,1 Aug,31 Aug,9,20220620,899.64
profpanigrahi.in,Google Workspace Business Standard,Commitment,3099681942-02,1 Aug,31 Aug,1,,537.60
progressiveglobal.co,Google Workspace Business Starter,Commitment,3378138148-11,1 Aug,31 Aug,5,20220413,499.80
prohanceanalysis.com,Google Workspace Business Starter,Usage,3620476526-02,1 Aug,31 Aug,3,20220539,299.88
propertyathlete.com,Google Workspace Business Starter,Usage,4081494453-06,17 Aug,31 Aug,1,20221196,48.37
propotentia.com,Google Workspace Business Starter,Commitment,3917333890-02,1 Aug,31 Aug,50,,"5,040.00"
